# Max value = 5.52e-01, Min value = -4.67e-01
x f1 f2 f3 
1 0.000315991 1.13893e-05 1.93131e-05 
2 2.34054e-05 0.000224768 1.33833e-05 
3 5.81742e-06 5.53811e-05 -9.65927e-06 
4 7.23642e-05 6.90574e-05 -0.000101659 
5 -0.000134549 -4.34095e-05 -0.000395606 
6 -3.34868e-05 -9.66099e-05 3.94583e-05 
7 -0.00340692 4.04956e-05 -1.02773e-05 
8 0.00019603 0.000103437 -0.000205226 
9 0.000178664 -0.000164139 3.00822e-05 
10 0.000221997 1.86627e-05 3.80853e-05 
11 -2.62026e-05 -8.39229e-05 0.00015537 
12 -0.000111021 -0.00375156 -0.000309729 
13 -5.49076e-05 5.36645e-05 1.1513e-05 
14 -4.65502e-05 -0.0105274 0.00020544 
15 0.00440936 -0.000827385 -0.0239271 
16 0.0011674 0.000662775 -1.4343e-05 
17 -0.000367872 -0.000603321 -0.00431263 
18 0.000139873 -0.00122568 -0.000240391 
19 0.0244392 -0.00427186 0.0506518 
20 -0.00261217 -0.00246119 0.00273479 
21 -0.00114256 0.00280247 0.000781846 
22 -0.0364952 -0.0980712 0.0601641 
23 0.0219209 -0.00145705 0.00318795 
24 -0.00415383 -0.00345954 -0.000308018 
25 9.67704e-05 -0.000170848 0.000160013 
26 0.00871381 0.000474383 0.0100706 
27 0.000590614 -0.00508173 -0.000591333 
28 -0.236026 -0.0492058 -0.0115325 
29 -0.00121349 -0.0071693 -0.00261582 
30 -0.0337893 -0.0468607 -0.00229013 
31 0.0188017 -0.000432675 -0.000449322 
32 0.0717222 -0.000795338 -0.120654 
33 -0.0647107 -0.107826 -0.0306464 
34 -0.00168161 0.0276378 -0.0012459 
35 -0.000372199 0.00639528 -0.000802574 
36 -0.039214 -0.00733454 -0.0156767 
37 -0.246961 -0.0371136 -0.0115091 
38 -0.0750362 -0.0112515 0.0178609 
39 0.020444 0.0182384 -0.0797606 
40 0.0251964 0.0159797 -0.0260045 
41 -0.021019 0.0804814 0.0620656 
42 0.00127697 -0.0103765 0.206427 
43 0.256956 0.148165 0.282653 
44 -0.063565 0.0435655 0.00753151 
45 0.188544 -0.0855999 0.0163724 
46 0.0498206 0.0944944 -0.106728 
47 0.312309 0.207618 -0.252194 
48 0.0232305 0.0103872 -0.00132344 
49 0.0367873 0.0129217 -0.00396171 
50 -0.198863 -0.239084 -0.0213235 
51 0.00599152 -0.0245149 0.0113162 
52 0.0111265 -0.159777 0.171047 
53 -0.0213888 0.079581 0.0124292 
54 0.103382 0.00434851 0.0505821 
55 -0.000849455 -0.00693015 0.0531751 
56 0.0105795 -0.316568 -0.0758045 
57 0.0190054 -0.0513898 0.00536413 
58 0.165166 0.0234295 -0.149511 
59 -0.00895611 0.318005 -0.172512 
60 0.00856976 0.0133178 -0.00690596 
61 0.0167501 -0.20086 0.551719 
62 0.0800392 0.339587 0.0702583 
63 0.011034 0.0151697 0.0311675 
64 0.0276606 -0.0722643 0.00675387 
65 -0.0178259 -0.0787431 0.10488 
66 -0.119767 -0.0343354 -0.0198935 
67 -0.0115058 -0.0502035 0.0246604 
68 0.00765316 -0.00738702 -0.0378952 
69 0.000620552 -0.0193159 -0.0417593 
70 0.00863137 0.150527 -0.0486877 
71 -0.195874 -0.0441685 -0.0323263 
72 -0.0115197 0.0505079 0.0454587 
73 0.00334982 -0.073075 0.00995891 
74 0.267696 0.0106891 0.140549 
75 -0.127008 -0.0601949 0.0424424 
76 -0.0751643 -0.214293 0.143855 
77 -0.00370473 -0.0722948 -0.05605 
78 -0.0411248 0.0254633 0.0552897 
79 0.155402 0.0725727 -0.205436 
80 0.022586 -0.0284334 -0.325566 
81 0.002736 -0.185949 -0.00250306 
83 0.00514556 0.00229361 -0.00366365 
84 0.116044 -0.000853572 0.0339427 
85 0.0277254 -0.00906984 -0.00490025 
86 -0.46661 0.0335513 -0.080982 
87 0.00332547 -0.00534759 0.00363305 
88 0.0025381 0.00122616 -0.00944448 
89 0.0146002 0.0108815 0.00184866 
90 -0.0340315 -0.0633133 -0.0469122 
91 -0.00171537 -0.0573357 -0.0116247 
92 0.0101033 0.00057494 -0.0335707 
93 0.0422887 0.244043 -0.0414305 
94 0.0449687 -0.15568 -0.0609601 
95 -0.013615 -0.0200973 -0.0011118 
96 0.0023517 0.0161618 0.0214076 
97 0.00273965 -0.00472463 -0.0134483 
98 0.00444027 0.0127055 0.0471303 
99 0.0523943 0.00867375 -0.0428831 
100 0.0122851 0.038521 0.0124826 
101 0.00721554 -0.0104955 -0.0270012 
102 0.0792112 -0.0220396 -0.0819444 
103 0.174436 0.0258016 -0.1887 
104 -0.0037689 -0.0254567 0.00716609 
105 -0.0508947 -0.0290474 0.00334186 
106 -0.0371849 0.000236158 0.00797665 
107 -0.0068778 0.000661231 -0.043618 
108 -0.173446 0.0103584 -0.0128328 
109 -0.113194 -0.155217 0.00118081 
110 0.0452506 -0.0281374 -0.00948057 
111 -0.00163433 0.00839121 0.00701473 
112 0.0574833 -0.151199 -0.0648821 
113 -0.000592256 -0.00662879 -0.0183433 
